hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.3,0.1,0.0,0.0,0.0
1,0.67,0.224,0.0,0.0,0.0
2,0.08,0.027,0.0,0.0,0.0
3,0.11,0.036,0.0,0.0,0.0
4,0.3,0.1,0.0,0.0,0.0
5,0.59,0.197,0.0,0.0,0.0
6,0.17,0.057,0.0,0.0,0.0
7,0.17,0.057,0.0,0.0,0.0
8,0.22,0.074,0.0,0.0,0.0
9,0.35,0.117,0.0,0.0,0.0
10,0.84,0.281,0.0,0.0,0.0
11,1.45,0.485,0.0,0.0,0.0
12,0.74,0.247,0.0,0.0,0.0
13,0.4,0.134,0.0,0.0,0.0
14,1.72,0.575,0.0,0.0,0.0
15,3.78,1.263,0.0,0.0,0.0
16,0.43,0.143,0.0,0.0,0.0
17,0.41,0.137,0.0,0.0,0.0
18,1.71,0.571,0.0,0.0,0.0
19,1.01,0.338,0.0,0.0,0.0
20,1.02,0.341,0.0,0.0,0.0
21,1.21,0.404,0.0,0.0,0.0
22,0.18,0.06,0.0,0.0,0.0
23,0.14,0.046,0.0,0.0,0.0
