hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.13,0.058,0.0,0.0,0.0
1,0.12,0.053,0.0,0.0,0.0
2,0.65,0.29,0.0,0.0,0.0
3,0.13,0.058,0.0,0.0,0.0
4,0.13,0.058,0.0,0.0,0.0
5,0.13,0.058,0.0,0.0,0.0
6,0.37,0.165,0.0,0.0,0.0
7,2.54,1.132,0.0,0.0,0.0
8,1.19,0.53,0.0,0.0,0.0
9,0.14,0.062,0.0,0.0,0.0
10,0.12,0.053,0.0,0.0,0.0
11,0.69,0.308,0.0,0.0,0.0
12,0.07,0.031,0.0,0.0,0.0
13,0.07,0.031,0.0,0.0,0.0
14,0.07,0.031,0.0,0.0,0.0
15,0.07,0.031,0.0,0.0,0.0
16,0.08,0.035,0.0,0.0,0.0
17,0.64,0.285,0.0,0.0,0.0
18,0.3,0.134,0.0,0.0,0.0
19,1.42,0.633,0.0,0.0,0.0
20,0.64,0.285,0.0,0.0,0.0
21,1.24,0.552,0.0,0.0,0.0
22,0.23,0.103,0.0,0.0,0.0
23,0.18,0.08,0.0,0.0,0.0
