hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.83,0.304,0.0,0.0,0.0
1,0.17,0.062,0.0,0.0,0.0
2,0.17,0.062,0.0,0.0,0.0
3,0.17,0.062,0.0,0.0,0.0
4,0.16,0.058,0.0,0.0,0.0
5,0.17,0.062,0.0,0.0,0.0
6,1.07,0.391,0.0,0.0,0.0
7,1.1,0.402,0.0,0.0,0.0
8,2.0,0.732,0.0,0.0,0.0
9,0.12,0.044,0.0,0.0,0.0
10,0.12,0.044,0.0,0.0,0.0
11,0.67,0.245,0.0,0.0,0.0
12,0.13,0.048,0.0,0.0,0.0
13,0.12,0.044,0.0,0.0,0.0
14,0.12,0.044,0.0,0.0,0.0
15,0.13,0.048,0.0,0.0,0.0
16,0.68,0.249,0.0,0.0,0.0
17,0.13,0.048,0.0,0.0,0.0
18,0.65,0.237,0.0,0.0,0.0
19,1.36,0.497,0.0,0.0,0.0
20,3.56,1.302,0.0,0.0,0.0
21,1.87,0.684,0.0,0.0,0.0
22,1.72,0.629,0.0,0.0,0.0
23,0.38,0.138,0.0,0.0,0.0
