hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.59,0.273,0.0,0.0,0.0
1,0.11,0.051,0.0,0.0,0.0
2,0.11,0.05,0.0,0.0,0.0
3,0.12,0.055,0.0,0.0,0.0
4,0.12,0.056,0.0,0.0,0.0
5,0.19,0.088,0.0,0.0,0.0
6,0.91,0.421,0.0,0.0,0.0
7,0.9,0.416,0.0,0.0,0.0
8,0.16,0.074,0.0,0.0,0.0
9,0.2,0.093,0.0,0.0,0.0
10,0.78,0.361,0.0,0.0,0.0
11,0.13,0.06,0.0,0.0,0.0
12,0.12,0.055,0.0,0.0,0.0
13,0.12,0.056,0.0,0.0,0.0
14,0.64,0.296,0.0,0.0,0.0
15,0.1,0.046,0.0,0.0,0.0
16,0.11,0.051,0.0,0.0,0.0
17,1.28,0.592,0.0,0.0,0.0
18,0.2,0.092,0.0,0.0,0.0
19,1.23,0.569,0.0,0.0,0.0
20,0.43,0.199,0.0,0.0,0.0
21,0.48,0.222,0.0,0.0,0.0
22,1.6,0.74,0.0,0.0,0.0
23,0.33,0.152,0.0,0.0,0.0
