hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.65,0.304,0.0,0.0,0.0
1,0.11,0.051,0.0,0.0,0.0
2,0.09,0.042,0.0,0.0,0.0
3,0.09,0.042,0.0,0.0,0.0
4,0.1,0.046,0.0,0.0,0.0
5,0.62,0.29,0.0,0.0,0.0
6,0.34,0.159,0.0,0.0,0.0
7,1.74,0.813,0.0,0.0,0.0
8,1.79,0.837,0.0,0.0,0.0
9,0.07,0.033,0.0,0.0,0.0
10,0.64,0.3,0.0,0.0,0.0
11,0.08,0.037,0.0,0.0,0.0
12,0.38,0.178,0.0,0.0,0.0
13,0.58,0.272,0.0,0.0,0.0
14,0.08,0.037,0.0,0.0,0.0
15,0.07,0.033,0.0,0.0,0.0
16,0.08,0.038,0.0,0.0,0.0
17,0.4,0.187,0.0,0.0,0.0
18,0.35,0.164,0.0,0.0,0.0
19,0.16,0.075,0.0,0.0,0.0
20,0.28,0.131,0.0,0.0,0.0
21,0.97,0.454,0.0,0.0,0.0
22,0.86,0.402,0.0,0.0,0.0
23,0.12,0.056,0.0,0.0,0.0
