hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.65,0.321,0.0,0.0,0.0
1,0.12,0.06,0.0,0.0,0.0
2,0.13,0.064,0.0,0.0,0.0
3,0.14,0.068,0.0,0.0,0.0
4,0.13,0.064,0.0,0.0,0.0
5,0.12,0.06,0.0,0.0,0.0
6,0.87,0.429,0.0,0.0,0.0
7,1.65,0.813,0.0,0.0,0.0
8,0.56,0.276,0.0,0.0,0.0
9,0.08,0.04,0.0,0.0,0.0
10,0.09,0.045,0.0,0.0,0.0
11,0.62,0.306,0.0,0.0,0.0
12,0.09,0.045,0.0,0.0,0.0
13,0.09,0.045,0.0,0.0,0.0
14,0.09,0.045,0.0,0.0,0.0
15,0.09,0.045,0.0,0.0,0.0
16,0.09,0.045,0.0,0.0,0.0
17,0.09,0.045,0.0,0.0,0.0
18,0.64,0.316,0.0,0.0,0.0
19,0.08,0.04,0.0,0.0,0.0
20,0.32,0.158,0.0,0.0,0.0
21,0.42,0.206,0.0,0.0,0.0
22,1.07,0.528,0.0,0.0,0.0
23,0.2,0.098,0.0,0.0,0.0
