hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.12,0.046,0.0,0.0,0.0
1,0.13,0.05,0.0,0.0,0.0
2,0.67,0.259,0.0,0.0,0.0
3,0.13,0.05,0.0,0.0,0.0
4,0.13,0.05,0.0,0.0,0.0
5,0.13,0.05,0.0,0.0,0.0
6,0.34,0.131,0.0,0.0,0.0
7,2.48,0.959,0.0,0.0,0.0
8,0.52,0.201,0.0,0.0,0.0
9,0.07,0.027,0.0,0.0,0.0
10,0.76,0.294,0.0,0.0,0.0
11,0.1,0.038,0.0,0.0,0.0
12,0.12,0.047,0.0,0.0,0.0
13,0.07,0.027,0.0,0.0,0.0
14,0.63,0.243,0.0,0.0,0.0
15,0.07,0.027,0.0,0.0,0.0
16,0.07,0.027,0.0,0.0,0.0
17,0.08,0.03,0.0,0.0,0.0
18,0.06,0.023,0.0,0.0,0.0
19,0.15,0.058,0.0,0.0,0.0
20,0.79,0.306,0.0,0.0,0.0
21,1.9,0.735,0.0,0.0,0.0
22,3.18,1.231,0.0,0.0,0.0
23,0.18,0.07,0.0,0.0,0.0
