hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.16,0.054,0.0,0.0,0.0
1,0.85,0.287,0.0,0.0,0.0
2,0.17,0.057,0.0,0.0,0.0
3,0.18,0.061,0.0,0.0,0.0
4,0.17,0.057,0.0,0.0,0.0
5,0.16,0.054,0.0,0.0,0.0
6,1.01,0.341,0.0,0.0,0.0
7,1.22,0.412,0.0,0.0,0.0
8,2.53,0.855,0.0,0.0,0.0
9,0.16,0.054,0.0,0.0,0.0
10,0.15,0.051,0.0,0.0,0.0
11,0.73,0.246,0.0,0.0,0.0
12,0.16,0.054,0.0,0.0,0.0
13,0.16,0.054,0.0,0.0,0.0
14,0.15,0.051,0.0,0.0,0.0
15,0.16,0.054,0.0,0.0,0.0
16,0.73,0.247,0.0,0.0,0.0
17,0.36,0.122,0.0,0.0,0.0
18,1.63,0.55,0.0,0.0,0.0
19,3.18,1.073,0.0,0.0,0.0
20,1.36,0.459,0.0,0.0,0.0
21,1.3,0.439,0.0,0.0,0.0
22,0.41,0.138,0.0,0.0,0.0
23,0.71,0.239,0.0,0.0,0.0
