hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.75,0.285,0.0,0.0,0.0
1,0.1,0.038,0.0,0.0,0.0
2,0.08,0.03,0.0,0.0,0.0
3,0.59,0.224,0.0,0.0,0.0
4,0.08,0.03,0.0,0.0,0.0
5,0.08,0.03,0.0,0.0,0.0
6,0.46,0.175,0.0,0.0,0.0
7,1.14,0.434,0.0,0.0,0.0
8,1.96,0.747,0.0,0.0,0.0
9,2.23,0.849,0.0,0.0,0.0
10,0.24,0.091,0.0,0.0,0.0
11,0.07,0.026,0.0,0.0,0.0
12,0.68,0.259,0.0,0.0,0.0
13,0.07,0.026,0.0,0.0,0.0
14,0.07,0.026,0.0,0.0,0.0
15,0.08,0.03,0.0,0.0,0.0
16,0.07,0.026,0.0,0.0,0.0
17,0.72,0.275,0.0,0.0,0.0
18,0.3,0.114,0.0,0.0,0.0
19,2.83,1.078,0.0,0.0,0.0
20,2.02,0.769,0.0,0.0,0.0
21,1.13,0.43,0.0,0.0,0.0
22,0.32,0.122,0.0,0.0,0.0
23,0.86,0.328,0.0,0.0,0.0
