hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.19,0.067,0.0,0.0,0.0
1,0.17,0.06,0.0,0.0,0.0
2,0.71,0.252,0.0,0.0,0.0
3,0.19,0.067,0.0,0.0,0.0
4,0.17,0.06,0.0,0.0,0.0
5,0.18,0.064,0.0,0.0,0.0
6,1.04,0.368,0.0,0.0,0.0
7,1.6,0.567,0.0,0.0,0.0
8,1.98,0.701,0.0,0.0,0.0
9,0.07,0.025,0.0,0.0,0.0
10,0.07,0.025,0.0,0.0,0.0
11,1.52,0.538,0.0,0.0,0.0
12,0.74,0.262,0.0,0.0,0.0
13,0.08,0.028,0.0,0.0,0.0
14,0.07,0.025,0.0,0.0,0.0
15,0.57,0.202,0.0,0.0,0.0
16,0.07,0.025,0.0,0.0,0.0
17,0.07,0.025,0.0,0.0,0.0
18,2.67,0.946,0.0,0.0,0.0
19,4.03,1.428,0.0,0.0,0.0
20,0.74,0.262,0.0,0.0,0.0
21,1.46,0.517,0.0,0.0,0.0
22,1.06,0.376,0.0,0.0,0.0
23,0.18,0.063,0.0,0.0,0.0
