hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.07,0.026,0.0,0.0,0.0
1,0.07,0.026,0.0,0.0,0.0
2,0.06,0.022,0.0,0.0,0.0
3,0.07,0.026,0.0,0.0,0.0
4,0.07,0.026,0.0,0.0,0.0
5,0.55,0.202,0.0,0.0,0.0
6,0.33,0.121,0.0,0.0,0.0
7,0.06,0.022,0.0,0.0,0.0
8,0.07,0.026,0.0,0.0,0.0
9,0.07,0.026,0.0,0.0,0.0
10,0.06,0.022,0.0,0.0,0.0
11,0.07,0.026,0.0,0.0,0.0
12,0.07,0.026,0.0,0.0,0.0
13,2.03,0.744,0.0,0.0,0.0
14,3.66,1.341,0.0,0.0,0.0
15,3.29,1.205,0.0,0.0,0.0
16,1.21,0.443,0.0,0.0,0.0
17,0.24,0.088,0.0,0.0,0.0
18,0.21,0.077,0.0,0.0,0.0
19,0.73,0.268,0.0,0.0,0.0
20,1.76,0.645,0.0,0.0,0.0
21,2.87,1.052,0.0,0.0,0.0
22,0.21,0.077,0.0,0.0,0.0
23,0.75,0.275,0.0,0.0,0.0
