hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.14,0.061,0.0,0.0,0.0
1,0.8,0.351,0.0,0.0,0.0
2,0.14,0.062,0.0,0.0,0.0
3,0.15,0.066,0.0,0.0,0.0
4,0.15,0.066,0.0,0.0,0.0
5,0.19,0.084,0.0,0.0,0.0
6,0.48,0.211,0.0,0.0,0.0
7,1.62,0.712,0.0,0.0,0.0
8,1.55,0.681,0.0,0.0,0.0
9,0.19,0.084,0.0,0.0,0.0
10,0.51,0.225,0.0,0.0,0.0
11,0.46,0.202,0.0,0.0,0.0
12,0.18,0.079,0.0,0.0,0.0
13,0.27,0.118,0.0,0.0,0.0
14,0.19,0.083,0.0,0.0,0.0
15,0.75,0.33,0.0,0.0,0.0
16,0.19,0.084,0.0,0.0,0.0
17,0.28,0.123,0.0,0.0,0.0
18,0.33,0.145,0.0,0.0,0.0
19,0.32,0.141,0.0,0.0,0.0
20,1.52,0.667,0.0,0.0,0.0
21,1.14,0.501,0.0,0.0,0.0
22,0.28,0.123,0.0,0.0,0.0
23,0.12,0.053,0.0,0.0,0.0
