hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.23,0.073,0.0,0.0,0.0
1,0.78,0.248,0.0,0.0,0.0
2,0.16,0.05,0.0,0.0,0.0
3,0.18,0.058,0.0,0.0,0.0
4,0.17,0.054,0.0,0.0,0.0
5,0.74,0.235,0.0,0.0,0.0
6,0.16,0.051,0.0,0.0,0.0
7,0.18,0.058,0.0,0.0,0.0
8,0.22,0.07,0.0,0.0,0.0
9,0.34,0.108,0.0,0.0,0.0
10,0.97,0.308,0.0,0.0,0.0
11,1.17,0.371,0.0,0.0,0.0
12,1.56,0.496,0.0,0.0,0.0
13,3.51,1.115,0.0,0.0,0.0
14,2.05,0.651,0.0,0.0,0.0
15,0.43,0.137,0.0,0.0,0.0
16,0.84,0.267,0.0,0.0,0.0
17,0.69,0.219,0.0,0.0,0.0
18,0.63,0.2,0.0,0.0,0.0
19,1.75,0.555,0.0,0.0,0.0
20,1.46,0.463,0.0,0.0,0.0
21,2.07,0.657,0.0,0.0,0.0
22,0.39,0.124,0.0,0.0,0.0
23,0.22,0.07,0.0,0.0,0.0
