hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.2,0.072,0.0,0.0,0.0
1,0.2,0.072,0.0,0.0,0.0
2,0.75,0.267,0.0,0.0,0.0
3,0.2,0.071,0.0,0.0,0.0
4,0.21,0.075,0.0,0.0,0.0
5,0.2,0.072,0.0,0.0,0.0
6,0.45,0.16,0.0,0.0,0.0
7,1.17,0.416,0.0,0.0,0.0
8,0.18,0.064,0.0,0.0,0.0
9,0.74,0.263,0.0,0.0,0.0
10,0.22,0.078,0.0,0.0,0.0
11,0.16,0.057,0.0,0.0,0.0
12,3.03,1.079,0.0,0.0,0.0
13,0.59,0.21,0.0,0.0,0.0
14,0.2,0.072,0.0,0.0,0.0
15,0.84,0.299,0.0,0.0,0.0
16,0.19,0.067,0.0,0.0,0.0
17,0.18,0.064,0.0,0.0,0.0
18,0.32,0.114,0.0,0.0,0.0
19,1.37,0.488,0.0,0.0,0.0
20,1.35,0.48,0.0,0.0,0.0
21,1.09,0.389,0.0,0.0,0.0
22,0.21,0.075,0.0,0.0,0.0
23,0.4,0.142,0.0,0.0,0.0
