hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.68,0.262,0.0,0.0,0.0
1,0.19,0.073,0.0,0.0,0.0
2,0.23,0.088,0.0,0.0,0.0
3,0.23,0.088,0.0,0.0,0.0
4,0.23,0.088,0.0,0.0,0.0
5,0.75,0.289,0.0,0.0,0.0
6,0.37,0.142,0.0,0.0,0.0
7,1.96,0.757,0.0,0.0,0.0
8,1.58,0.61,0.0,0.0,0.0
9,0.18,0.07,0.0,0.0,0.0
10,0.22,0.085,0.0,0.0,0.0
11,1.2,0.464,0.0,0.0,0.0
12,0.24,0.093,0.0,0.0,0.0
13,0.74,0.286,0.0,0.0,0.0
14,0.17,0.066,0.0,0.0,0.0
15,0.18,0.07,0.0,0.0,0.0
16,0.18,0.07,0.0,0.0,0.0
17,0.18,0.07,0.0,0.0,0.0
18,1.14,0.44,0.0,0.0,0.0
19,1.37,0.529,0.0,0.0,0.0
20,1.06,0.409,0.0,0.0,0.0
21,1.46,0.563,0.0,0.0,0.0
22,0.17,0.065,0.0,0.0,0.0
23,0.71,0.274,0.0,0.0,0.0
