hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.09,0.054,0.0,0.0,0.0
1,0.67,0.397,0.0,0.0,0.0
2,0.08,0.048,0.0,0.0,0.0
3,0.08,0.048,0.0,0.0,0.0
4,0.08,0.048,0.0,0.0,0.0
5,0.08,0.048,0.0,0.0,0.0
6,0.3,0.178,0.0,0.0,0.0
7,0.8,0.474,0.0,0.0,0.0
8,0.08,0.048,0.0,0.0,0.0
9,0.09,0.054,0.0,0.0,0.0
10,0.09,0.054,0.0,0.0,0.0
11,0.66,0.391,0.0,0.0,0.0
12,0.09,0.054,0.0,0.0,0.0
13,0.09,0.054,0.0,0.0,0.0
14,0.08,0.048,0.0,0.0,0.0
15,0.1,0.06,0.0,0.0,0.0
16,0.08,0.048,0.0,0.0,0.0
17,0.09,0.054,0.0,0.0,0.0
18,0.09,0.054,0.0,0.0,0.0
19,1.25,0.739,0.0,0.0,0.0
20,0.19,0.112,0.0,0.0,0.0
21,0.88,0.52,0.0,0.0,0.0
22,0.16,0.095,0.0,0.0,0.0
23,0.07,0.042,0.0,0.0,0.0
