hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.25,0.083,0.0,0.0,0.0
1,0.25,0.083,0.0,0.0,0.0
2,0.78,0.258,0.0,0.0,0.0
3,0.25,0.083,0.0,0.0,0.0
4,0.24,0.08,0.0,0.0,0.0
5,0.26,0.086,0.0,0.0,0.0
6,0.25,0.083,0.0,0.0,0.0
7,0.54,0.178,0.0,0.0,0.0
8,0.47,0.155,0.0,0.0,0.0
9,0.2,0.066,0.0,0.0,0.0
10,2.63,0.867,0.0,0.0,0.0
11,1.24,0.409,0.0,0.0,0.0
12,0.18,0.059,0.0,0.0,0.0
13,0.88,0.29,0.0,0.0,0.0
14,2.35,0.775,0.0,0.0,0.0
15,0.86,0.284,0.0,0.0,0.0
16,0.23,0.076,0.0,0.0,0.0
17,0.97,0.32,0.0,0.0,0.0
18,1.83,0.603,0.0,0.0,0.0
19,0.31,0.102,0.0,0.0,0.0
20,1.78,0.587,0.0,0.0,0.0
21,0.48,0.158,0.0,0.0,0.0
22,0.83,0.274,0.0,0.0,0.0
23,0.18,0.06,0.0,0.0,0.0
