hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.77,0.345,0.0,0.0,0.0
1,0.19,0.085,0.0,0.0,0.0
2,0.19,0.085,0.0,0.0,0.0
3,0.18,0.081,0.0,0.0,0.0
4,0.2,0.09,0.0,0.0,0.0
5,0.7,0.314,0.0,0.0,0.0
6,0.47,0.21,0.0,0.0,0.0
7,4.03,1.805,0.0,0.0,0.0
8,1.6,0.716,0.0,0.0,0.0
9,0.07,0.031,0.0,0.0,0.0
10,0.73,0.327,0.0,0.0,0.0
11,0.07,0.031,0.0,0.0,0.0
12,0.07,0.031,0.0,0.0,0.0
13,0.07,0.031,0.0,0.0,0.0
14,0.24,0.107,0.0,0.0,0.0
15,0.48,0.215,0.0,0.0,0.0
16,0.06,0.026,0.0,0.0,0.0
17,0.07,0.031,0.0,0.0,0.0
18,0.07,0.031,0.0,0.0,0.0
19,0.07,0.031,0.0,0.0,0.0
20,0.07,0.031,0.0,0.0,0.0
21,0.73,0.327,0.0,0.0,0.0
22,0.07,0.031,0.0,0.0,0.0
23,0.07,0.031,0.0,0.0,0.0
