hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.78,0.3,0.0,0.0,0.0
1,0.07,0.027,0.0,0.0,0.0
2,0.16,0.031,0.0,0.0,0.0
3,0.08,0.03,0.0,0.0,0.0
4,0.65,0.251,0.0,0.0,0.0
5,0.1,0.038,0.0,0.0,0.0
6,0.17,0.066,0.0,0.0,0.0
7,0.17,0.066,0.0,0.0,0.0
8,2.2,0.847,0.0,0.0,0.0
9,1.43,0.551,0.0,0.0,0.0
10,2.04,0.786,0.0,0.0,0.0
11,0.53,0.204,0.0,0.0,0.0
12,0.81,0.312,0.0,0.0,0.0
13,0.18,0.07,0.0,0.0,0.0
14,0.17,0.066,0.0,0.0,0.0
15,0.84,0.324,0.0,0.0,0.0
16,1.1,0.424,0.0,0.0,0.0
17,1.36,0.524,0.0,0.0,0.0
18,1.44,0.555,0.0,0.0,0.0
19,0.14,0.054,0.0,0.0,0.0
20,0.71,0.274,0.0,0.0,0.0
21,0.13,0.05,0.0,0.0,0.0
22,0.14,0.054,0.0,0.0,0.0
23,0.85,0.327,0.0,0.0,0.0
