hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.69,0.209,0.0,0.0,0.0
1,1.59,0.481,0.0,0.0,0.0
2,0.29,0.087,0.0,0.0,0.0
3,0.77,0.234,0.0,0.0,0.0
4,0.74,0.224,0.0,0.0,0.0
5,0.77,0.233,0.0,0.0,0.0
6,0.79,0.239,0.0,0.0,0.0
7,2.48,0.751,0.0,0.0,0.0
8,1.89,0.573,0.0,0.0,0.0
9,0.24,0.072,0.0,0.0,0.0
10,0.28,0.084,0.0,0.0,0.0
11,0.85,0.257,0.0,0.0,0.0
12,0.24,0.072,0.0,0.0,0.0
13,0.32,0.097,0.0,0.0,0.0
14,0.34,0.103,0.0,0.0,0.0
15,1.11,0.336,0.0,0.0,0.0
16,0.44,0.134,0.0,0.0,0.0
17,0.4,0.122,0.0,0.0,0.0
18,0.87,0.264,0.0,0.0,0.0
19,1.31,0.397,0.0,0.0,0.0
20,0.44,0.134,0.0,0.0,0.0
21,3.95,1.196,0.0,0.0,0.0
22,1.62,0.49,0.0,0.0,0.0
23,0.17,0.051,0.0,0.0,0.0
