hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.6,0.209,0.0,0.0,0.0
1,0.08,0.028,0.0,0.0,0.0
2,0.08,0.028,0.0,0.0,0.0
3,0.08,0.028,0.0,0.0,0.0
4,0.1,0.035,0.0,0.0,0.0
5,0.74,0.258,0.0,0.0,0.0
6,1.04,0.364,0.0,0.0,0.0
7,1.62,0.567,0.0,0.0,0.0
8,3.29,1.151,0.0,0.0,0.0
9,0.16,0.055,0.0,0.0,0.0
10,0.17,0.059,0.0,0.0,0.0
11,0.81,0.283,0.0,0.0,0.0
12,0.16,0.056,0.0,0.0,0.0
13,0.17,0.059,0.0,0.0,0.0
14,0.17,0.059,0.0,0.0,0.0
15,0.75,0.262,0.0,0.0,0.0
16,0.17,0.059,0.0,0.0,0.0
17,0.17,0.059,0.0,0.0,0.0
18,3.3,1.155,0.0,0.0,0.0
19,1.89,0.661,0.0,0.0,0.0
20,2.84,0.993,0.0,0.0,0.0
21,0.77,0.269,0.0,0.0,0.0
22,0.29,0.101,0.0,0.0,0.0
23,0.76,0.266,0.0,0.0,0.0
