hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.87,0.267,0.0,0.0,0.0
1,0.24,0.074,0.0,0.0,0.0
2,0.25,0.077,0.0,0.0,0.0
3,0.24,0.074,0.0,0.0,0.0
4,0.24,0.074,0.0,0.0,0.0
5,0.82,0.251,0.0,0.0,0.0
6,0.48,0.147,0.0,0.0,0.0
7,2.39,0.732,0.0,0.0,0.0
8,3.41,1.044,0.0,0.0,0.0
9,1.05,0.322,0.0,0.0,0.0
10,0.84,0.257,0.0,0.0,0.0
11,0.8,0.245,0.0,0.0,0.0
12,1.16,0.356,0.0,0.0,0.0
13,1.09,0.334,0.0,0.0,0.0
14,0.76,0.233,0.0,0.0,0.0
15,0.83,0.254,0.0,0.0,0.0
16,0.76,0.233,0.0,0.0,0.0
17,1.23,0.377,0.0,0.0,0.0
18,1.29,0.395,0.0,0.0,0.0
19,0.33,0.101,0.0,0.0,0.0
20,0.83,0.254,0.0,0.0,0.0
21,1.85,0.567,0.0,0.0,0.0
22,0.21,0.065,0.0,0.0,0.0
23,1.04,0.319,0.0,0.0,0.0
