hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.17,0.07,0.0,0.0,0.0
1,0.42,0.172,0.0,0.0,0.0
2,0.46,0.189,0.0,0.0,0.0
3,0.18,0.074,0.0,0.0,0.0
4,0.17,0.07,0.0,0.0,0.0
5,0.16,0.066,0.0,0.0,0.0
6,0.43,0.177,0.0,0.0,0.0
7,2.14,0.877,0.0,0.0,0.0
8,1.05,0.43,0.0,0.0,0.0
9,0.08,0.032,0.0,0.0,0.0
10,0.08,0.033,0.0,0.0,0.0
11,0.66,0.27,0.0,0.0,0.0
12,0.07,0.028,0.0,0.0,0.0
13,0.08,0.032,0.0,0.0,0.0
14,0.07,0.028,0.0,0.0,0.0
15,0.07,0.028,0.0,0.0,0.0
16,0.08,0.032,0.0,0.0,0.0
17,0.65,0.267,0.0,0.0,0.0
18,0.08,0.032,0.0,0.0,0.0
19,0.48,0.197,0.0,0.0,0.0
20,0.88,0.361,0.0,0.0,0.0
21,2.61,1.07,0.0,0.0,0.0
22,0.37,0.152,0.0,0.0,0.0
23,0.21,0.086,0.0,0.0,0.0
