hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.46,0.17,0.0,0.0,0.0
1,0.75,0.277,0.0,0.0,0.0
2,0.34,0.126,0.0,0.0,0.0
3,0.14,0.052,0.0,0.0,0.0
4,0.14,0.052,0.0,0.0,0.0
5,0.16,0.06,0.0,0.0,0.0
6,0.65,0.24,0.0,0.0,0.0
7,0.2,0.074,0.0,0.0,0.0
8,0.28,0.103,0.0,0.0,0.0
9,0.3,0.11,0.0,0.0,0.0
10,1.08,0.399,0.0,0.0,0.0
11,0.43,0.159,0.0,0.0,0.0
12,0.85,0.313,0.0,0.0,0.0
13,0.24,0.088,0.0,0.0,0.0
14,0.19,0.07,0.0,0.0,0.0
15,2.51,0.926,0.0,0.0,0.0
16,0.21,0.077,0.0,0.0,0.0
17,0.67,0.248,0.0,0.0,0.0
18,1.26,0.465,0.0,0.0,0.0
19,0.85,0.314,0.0,0.0,0.0
20,0.19,0.07,0.0,0.0,0.0
21,1.23,0.454,0.0,0.0,0.0
22,0.53,0.196,0.0,0.0,0.0
23,0.81,0.299,0.0,0.0,0.0
