hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.26,0.084,0.0,0.0,0.0
1,0.18,0.058,0.0,0.0,0.0
2,0.64,0.206,0.0,0.0,0.0
3,0.11,0.035,0.0,0.0,0.0
4,0.11,0.035,0.0,0.0,0.0
5,0.12,0.038,0.0,0.0,0.0
6,0.11,0.035,0.0,0.0,0.0
7,0.11,0.035,0.0,0.0,0.0
8,0.1,0.032,0.0,0.0,0.0
9,0.7,0.226,0.0,0.0,0.0
10,0.14,0.045,0.0,0.0,0.0
11,0.68,0.218,0.0,0.0,0.0
12,2.47,0.795,0.0,0.0,0.0
13,1.52,0.489,0.0,0.0,0.0
14,3.23,1.039,0.0,0.0,0.0
15,1.76,0.566,0.0,0.0,0.0
16,0.56,0.181,0.0,0.0,0.0
17,0.57,0.184,0.0,0.0,0.0
18,1.26,0.405,0.0,0.0,0.0
19,0.48,0.155,0.0,0.0,0.0
20,0.48,0.154,0.0,0.0,0.0
21,0.51,0.164,0.0,0.0,0.0
22,1.34,0.431,0.0,0.0,0.0
23,1.2,0.386,0.0,0.0,0.0
