hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.17,0.062,0.0,0.0,0.0
1,0.86,0.311,0.0,0.0,0.0
2,0.17,0.062,0.0,0.0,0.0
3,0.17,0.062,0.0,0.0,0.0
4,0.17,0.062,0.0,0.0,0.0
5,0.17,0.062,0.0,0.0,0.0
6,1.0,0.361,0.0,0.0,0.0
7,1.49,0.539,0.0,0.0,0.0
8,0.18,0.065,0.0,0.0,0.0
9,1.96,0.709,0.0,0.0,0.0
10,0.06,0.021,0.0,0.0,0.0
11,0.07,0.025,0.0,0.0,0.0
12,0.65,0.235,0.0,0.0,0.0
13,0.07,0.025,0.0,0.0,0.0
14,0.08,0.029,0.0,0.0,0.0
15,0.07,0.025,0.0,0.0,0.0
16,0.24,0.087,0.0,0.0,0.0
17,0.58,0.21,0.0,0.0,0.0
18,0.17,0.062,0.0,0.0,0.0
19,3.23,1.168,0.0,0.0,0.0
20,1.96,0.708,0.0,0.0,0.0
21,0.55,0.199,0.0,0.0,0.0
22,0.16,0.058,0.0,0.0,0.0
23,0.67,0.242,0.0,0.0,0.0
