hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.65,0.321,0.0,0.0,0.0
1,0.08,0.04,0.0,0.0,0.0
2,0.08,0.04,0.0,0.0,0.0
3,0.07,0.035,0.0,0.0,0.0
4,0.08,0.04,0.0,0.0,0.0
5,0.64,0.316,0.0,0.0,0.0
6,0.32,0.158,0.0,0.0,0.0
7,0.76,0.375,0.0,0.0,0.0
8,0.1,0.05,0.0,0.0,0.0
9,0.07,0.035,0.0,0.0,0.0
10,0.62,0.306,0.0,0.0,0.0
11,0.38,0.188,0.0,0.0,0.0
12,0.07,0.035,0.0,0.0,0.0
13,0.15,0.074,0.0,0.0,0.0
14,0.5,0.247,0.0,0.0,0.0
15,0.07,0.035,0.0,0.0,0.0
16,0.08,0.04,0.0,0.0,0.0
17,0.07,0.035,0.0,0.0,0.0
18,0.11,0.055,0.0,0.0,0.0
19,1.02,0.503,0.0,0.0,0.0
20,0.92,0.454,0.0,0.0,0.0
21,0.97,0.478,0.0,0.0,0.0
22,0.12,0.06,0.0,0.0,0.0
23,0.08,0.04,0.0,0.0,0.0
