hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.41,0.129,0.0,0.0,0.0
1,0.45,0.141,0.0,0.0,0.0
2,1.09,0.341,0.0,0.0,0.0
3,0.52,0.163,0.0,0.0,0.0
4,0.52,0.162,0.0,0.0,0.0
5,0.51,0.159,0.0,0.0,0.0
6,0.52,0.162,0.0,0.0,0.0
7,0.45,0.141,0.0,0.0,0.0
8,0.41,0.129,0.0,0.0,0.0
9,0.41,0.129,0.0,0.0,0.0
10,1.07,0.336,0.0,0.0,0.0
11,0.42,0.132,0.0,0.0,0.0
12,0.51,0.16,0.0,0.0,0.0
13,0.53,0.166,0.0,0.0,0.0
14,0.52,0.163,0.0,0.0,0.0
15,0.5,0.156,0.0,0.0,0.0
16,2.01,0.63,0.0,0.0,0.0
17,1.39,0.436,0.0,0.0,0.0
18,1.02,0.32,0.0,0.0,0.0
19,0.61,0.191,0.0,0.0,0.0
20,0.53,0.166,0.0,0.0,0.0
21,0.72,0.226,0.0,0.0,0.0
22,2.12,0.664,0.0,0.0,0.0
23,3.92,1.229,0.0,0.0,0.0
