hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.36,0.148,0.0,0.0,0.0
1,0.88,0.362,0.0,0.0,0.0
2,0.13,0.054,0.0,0.0,0.0
3,0.1,0.042,0.0,0.0,0.0
4,0.11,0.046,0.0,0.0,0.0
5,0.1,0.041,0.0,0.0,0.0
6,0.09,0.037,0.0,0.0,0.0
7,3.16,1.299,0.0,0.0,0.0
8,1.62,0.666,0.0,0.0,0.0
9,0.13,0.054,0.0,0.0,0.0
10,0.09,0.037,0.0,0.0,0.0
11,0.08,0.032,0.0,0.0,0.0
12,0.65,0.267,0.0,0.0,0.0
13,0.09,0.037,0.0,0.0,0.0
14,0.08,0.033,0.0,0.0,0.0
15,0.08,0.032,0.0,0.0,0.0
16,0.09,0.037,0.0,0.0,0.0
17,0.08,0.033,0.0,0.0,0.0
18,0.67,0.275,0.0,0.0,0.0
19,0.29,0.12,0.0,0.0,0.0
20,0.39,0.161,0.0,0.0,0.0
21,1.25,0.514,0.0,0.0,0.0
22,0.28,0.116,0.0,0.0,0.0
23,0.79,0.325,0.0,0.0,0.0
