hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.64,0.294,0.0,0.0,0.0
1,0.11,0.051,0.0,0.0,0.0
2,0.11,0.051,0.0,0.0,0.0
3,0.12,0.056,0.0,0.0,0.0
4,0.12,0.055,0.0,0.0,0.0
5,0.1,0.046,0.0,0.0,0.0
6,0.85,0.39,0.0,0.0,0.0
7,1.01,0.463,0.0,0.0,0.0
8,1.54,0.706,0.0,0.0,0.0
9,0.06,0.028,0.0,0.0,0.0
10,0.07,0.032,0.0,0.0,0.0
11,0.67,0.308,0.0,0.0,0.0
12,0.07,0.032,0.0,0.0,0.0
13,0.07,0.032,0.0,0.0,0.0
14,0.07,0.032,0.0,0.0,0.0
15,0.07,0.032,0.0,0.0,0.0
16,0.07,0.032,0.0,0.0,0.0
17,0.53,0.243,0.0,0.0,0.0
18,0.27,0.124,0.0,0.0,0.0
19,1.9,0.872,0.0,0.0,0.0
20,1.34,0.615,0.0,0.0,0.0
21,0.79,0.362,0.0,0.0,0.0
22,0.19,0.088,0.0,0.0,0.0
23,0.21,0.097,0.0,0.0,0.0
