hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,1.11,0.398,0.0,0.0,0.0
1,0.49,0.176,0.0,0.0,0.0
2,0.81,0.29,0.0,0.0,0.0
3,0.55,0.197,0.0,0.0,0.0
4,0.27,0.097,0.0,0.0,0.0
5,0.27,0.097,0.0,0.0,0.0
6,0.27,0.097,0.0,0.0,0.0
7,0.27,0.097,0.0,0.0,0.0
8,0.89,0.319,0.0,0.0,0.0
9,0.31,0.111,0.0,0.0,0.0
10,0.44,0.158,0.0,0.0,0.0
11,1.37,0.491,0.0,0.0,0.0
12,0.79,0.283,0.0,0.0,0.0
13,0.64,0.229,0.0,0.0,0.0
14,0.37,0.133,0.0,0.0,0.0
15,0.38,0.137,0.0,0.0,0.0
16,0.92,0.33,0.0,0.0,0.0
17,0.42,0.15,0.0,0.0,0.0
18,1.22,0.438,0.0,0.0,0.0
19,0.85,0.304,0.0,0.0,0.0
20,1.29,0.462,0.0,0.0,0.0
21,0.51,0.182,0.0,0.0,0.0
22,0.18,0.065,0.0,0.0,0.0
23,0.12,0.044,0.0,0.0,0.0
