hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.18,0.058,0.0,0.0,0.0
1,0.19,0.061,0.0,0.0,0.0
2,0.2,0.064,0.0,0.0,0.0
3,0.2,0.064,0.0,0.0,0.0
4,0.2,0.064,0.0,0.0,0.0
5,0.2,0.064,0.0,0.0,0.0
6,0.2,0.064,0.0,0.0,0.0
7,0.84,0.271,0.0,0.0,0.0
8,0.28,0.09,0.0,0.0,0.0
9,0.19,0.061,0.0,0.0,0.0
10,0.2,0.064,0.0,0.0,0.0
11,1.34,0.433,0.0,0.0,0.0
12,2.23,0.719,0.0,0.0,0.0
13,1.75,0.564,0.0,0.0,0.0
14,1.87,0.603,0.0,0.0,0.0
15,4.61,1.488,0.0,0.0,0.0
16,2.54,0.819,0.0,0.0,0.0
17,3.9,1.258,0.0,0.0,0.0
18,1.78,0.574,0.0,0.0,0.0
19,1.46,0.471,0.0,0.0,0.0
20,0.68,0.22,0.0,0.0,0.0
21,2.26,0.729,0.0,0.0,0.0
22,0.23,0.074,0.0,0.0,0.0
23,0.71,0.229,0.0,0.0,0.0
