hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,1.52,0.472,0.0,0.0,0.0
1,0.16,0.05,0.0,0.0,0.0
2,0.26,0.081,0.0,0.0,0.0
3,0.63,0.195,0.0,0.0,0.0
4,0.17,0.053,0.0,0.0,0.0
5,0.17,0.053,0.0,0.0,0.0
6,0.18,0.056,0.0,0.0,0.0
7,0.71,0.22,0.0,0.0,0.0
8,0.16,0.05,0.0,0.0,0.0
9,0.17,0.053,0.0,0.0,0.0
10,0.21,0.065,0.0,0.0,0.0
11,0.24,0.074,0.0,0.0,0.0
12,1.32,0.409,0.0,0.0,0.0
13,1.01,0.313,0.0,0.0,0.0
14,0.45,0.139,0.0,0.0,0.0
15,1.38,0.428,0.0,0.0,0.0
16,1.8,0.558,0.0,0.0,0.0
17,2.77,0.859,0.0,0.0,0.0
18,1.64,0.509,0.0,0.0,0.0
19,1.04,0.322,0.0,0.0,0.0
20,3.86,1.197,0.0,0.0,0.0
21,0.42,0.13,0.0,0.0,0.0
22,0.95,0.294,0.0,0.0,0.0
23,0.18,0.056,0.0,0.0,0.0
