hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.18,0.049,0.0,0.0,0.0
1,0.12,0.032,0.0,0.0,0.0
2,0.12,0.032,0.0,0.0,0.0
3,0.63,0.172,0.0,0.0,0.0
4,0.11,0.03,0.0,0.0,0.0
5,0.11,0.03,0.0,0.0,0.0
6,0.12,0.032,0.0,0.0,0.0
7,0.11,0.03,0.0,0.0,0.0
8,0.2,0.054,0.0,0.0,0.0
9,0.35,0.095,0.0,0.0,0.0
10,0.94,0.255,0.0,0.0,0.0
11,0.74,0.201,0.0,0.0,0.0
12,2.63,0.715,0.0,0.0,0.0
13,2.08,0.566,0.0,0.0,0.0
14,2.52,0.685,0.0,0.0,0.0
15,0.31,0.084,0.0,0.0,0.0
16,0.27,0.073,0.0,0.0,0.0
17,0.27,0.073,0.0,0.0,0.0
18,1.9,0.516,0.0,0.0,0.0
19,1.32,0.359,0.0,0.0,0.0
20,0.97,0.263,0.0,0.0,0.0
21,1.62,0.441,0.0,0.0,0.0
22,1.1,0.299,0.0,0.0,0.0
23,0.92,0.25,0.0,0.0,0.0
