hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.09,0.043,0.0,0.0,0.0
1,0.61,0.295,0.0,0.0,0.0
2,0.18,0.087,0.0,0.0,0.0
3,0.09,0.043,0.0,0.0,0.0
4,0.07,0.034,0.0,0.0,0.0
5,0.08,0.038,0.0,0.0,0.0
6,0.76,0.368,0.0,0.0,0.0
7,0.45,0.218,0.0,0.0,0.0
8,0.07,0.034,0.0,0.0,0.0
9,0.42,0.204,0.0,0.0,0.0
10,0.29,0.14,0.0,0.0,0.0
11,0.07,0.034,0.0,0.0,0.0
12,0.08,0.038,0.0,0.0,0.0
13,0.08,0.038,0.0,0.0,0.0
14,0.07,0.034,0.0,0.0,0.0
15,0.07,0.034,0.0,0.0,0.0
16,0.65,0.314,0.0,0.0,0.0
17,0.07,0.034,0.0,0.0,0.0
18,1.33,0.644,0.0,0.0,0.0
19,1.0,0.484,0.0,0.0,0.0
20,0.31,0.15,0.0,0.0,0.0
21,1.1,0.533,0.0,0.0,0.0
22,0.16,0.077,0.0,0.0,0.0
23,0.09,0.043,0.0,0.0,0.0
