hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.12,0.042,0.0,0.0,0.0
1,0.67,0.238,0.0,0.0,0.0
2,0.12,0.042,0.0,0.0,0.0
3,0.17,0.06,0.0,0.0,0.0
4,0.22,0.078,0.0,0.0,0.0
5,0.22,0.078,0.0,0.0,0.0
6,0.54,0.191,0.0,0.0,0.0
7,2.94,1.044,0.0,0.0,0.0
8,1.59,0.564,0.0,0.0,0.0
9,0.2,0.071,0.0,0.0,0.0
10,0.36,0.127,0.0,0.0,0.0
11,0.64,0.227,0.0,0.0,0.0
12,0.2,0.071,0.0,0.0,0.0
13,0.19,0.067,0.0,0.0,0.0
14,0.19,0.067,0.0,0.0,0.0
15,0.78,0.277,0.0,0.0,0.0
16,0.19,0.067,0.0,0.0,0.0
17,2.45,0.87,0.0,0.0,0.0
18,2.04,0.724,0.0,0.0,0.0
19,1.07,0.38,0.0,0.0,0.0
20,1.37,0.486,0.0,0.0,0.0
21,1.47,0.522,0.0,0.0,0.0
22,0.29,0.102,0.0,0.0,0.0
23,0.79,0.281,0.0,0.0,0.0
