hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.74,0.271,0.0,0.0,0.0
1,0.12,,0.0,0.0,
2,0.68,,0.0,0.0,
3,0.19,,0.0,0.0,
4,0.23,,0.0,0.0,
5,0.22,,0.0,0.0,
6,0.13,,0.0,0.0,
7,2.9,,0.0,0.0,
8,2.19,,0.0,0.0,
9,0.19,,0.0,0.0,
10,0.67,,0.0,0.0,
11,0.94,,0.0,0.0,
12,0.13,,0.0,0.0,
13,0.1,,0.0,0.0,
14,0.09,,0.0,0.0,
15,0.58,,0.0,0.0,
16,0.09,,0.0,0.0,
17,0.1,,0.0,0.0,
18,0.13,,0.0,0.0,
19,0.48,,0.0,0.0,
20,3.94,,0.0,0.0,
21,1.76,,0.0,0.0,
22,1.28,,0.0,0.0,
23,0.2,,0.0,0.0,
