hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.17,0.056,0.0,0.0,0.0
1,0.13,0.043,0.0,0.0,0.0
2,0.08,0.026,0.0,0.0,0.0
3,0.66,0.216,0.0,0.0,0.0
4,0.09,0.029,0.0,0.0,0.0
5,0.09,0.029,0.0,0.0,0.0
6,0.36,0.118,0.0,0.0,0.0
7,1.61,0.528,0.0,0.0,0.0
8,2.96,0.971,0.0,0.0,0.0
9,0.06,0.02,0.0,0.0,0.0
10,0.07,0.023,0.0,0.0,0.0
11,0.68,0.223,0.0,0.0,0.0
12,0.07,0.023,0.0,0.0,0.0
13,0.07,0.023,0.0,0.0,0.0
14,0.07,0.023,0.0,0.0,0.0
15,0.13,0.043,0.0,0.0,0.0
16,0.56,0.184,0.0,0.0,0.0
17,0.07,0.023,0.0,0.0,0.0
18,0.26,0.085,0.0,0.0,0.0
19,0.77,0.252,0.0,0.0,0.0
20,2.79,0.915,0.0,0.0,0.0
21,2.66,0.872,0.0,0.0,0.0
22,3.79,1.243,0.0,0.0,0.0
23,1.39,0.456,0.0,0.0,0.0
