hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.65,0.249,0.0,0.0,0.0
1,0.13,0.05,0.0,0.0,0.0
2,0.13,0.05,0.0,0.0,0.0
3,0.13,0.05,0.0,0.0,0.0
4,0.13,0.05,0.0,0.0,0.0
5,0.71,0.271,0.0,0.0,0.0
6,0.44,0.168,0.0,0.0,0.0
7,0.82,0.314,0.0,0.0,0.0
8,0.08,0.03,0.0,0.0,0.0
9,0.18,0.069,0.0,0.0,0.0
10,3.1,1.186,0.0,0.0,0.0
11,2.65,1.015,0.0,0.0,0.0
12,0.22,0.084,0.0,0.0,0.0
13,0.47,0.18,0.0,0.0,0.0
14,0.9,0.345,0.0,0.0,0.0
15,0.59,0.225,0.0,0.0,0.0
16,0.8,0.307,0.0,0.0,0.0
17,0.19,0.072,0.0,0.0,0.0
18,0.11,0.042,0.0,0.0,0.0
19,0.17,0.065,0.0,0.0,0.0
20,0.93,0.356,0.0,0.0,0.0
21,1.36,0.521,0.0,0.0,0.0
22,0.3,0.115,0.0,0.0,0.0
23,0.73,0.28,0.0,0.0,0.0
