hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.11,0.042,0.0,0.0,0.0
1,0.12,0.045,0.0,0.0,0.0
2,0.64,0.242,0.0,0.0,0.0
3,0.12,0.045,0.0,0.0,0.0
4,0.12,0.046,0.0,0.0,0.0
5,0.11,0.042,0.0,0.0,0.0
6,0.11,0.042,0.0,0.0,0.0
7,0.27,0.102,0.0,0.0,0.0
8,0.35,0.132,0.0,0.0,0.0
9,0.94,0.355,0.0,0.0,0.0
10,1.2,0.452,0.0,0.0,0.0
11,0.27,0.102,0.0,0.0,0.0
12,1.16,0.437,0.0,0.0,0.0
13,2.52,0.951,0.0,0.0,0.0
14,0.82,0.309,0.0,0.0,0.0
15,0.56,0.211,0.0,0.0,0.0
16,0.59,0.223,0.0,0.0,0.0
17,2.86,1.079,0.0,0.0,0.0
18,1.27,0.479,0.0,0.0,0.0
19,0.91,0.344,0.0,0.0,0.0
20,1.06,0.4,0.0,0.0,0.0
21,0.42,0.159,0.0,0.0,0.0
22,0.14,0.052,0.0,0.0,0.0
23,0.11,0.042,0.0,0.0,0.0
