hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.75,0.264,0.0,0.0,0.0
1,0.19,0.067,0.0,0.0,0.0
2,0.13,0.046,0.0,0.0,0.0
3,0.11,0.039,0.0,0.0,0.0
4,0.75,0.264,0.0,0.0,0.0
5,0.19,0.067,0.0,0.0,0.0
6,0.45,0.158,0.0,0.0,0.0
7,0.68,0.239,0.0,0.0,0.0
8,1.59,0.56,0.0,0.0,0.0
9,0.17,0.06,0.0,0.0,0.0
10,0.78,0.274,0.0,0.0,0.0
11,0.16,0.056,0.0,0.0,0.0
12,0.17,0.06,0.0,0.0,0.0
13,0.16,0.056,0.0,0.0,0.0
14,0.23,0.081,0.0,0.0,0.0
15,0.67,0.236,0.0,0.0,0.0
16,0.16,0.057,0.0,0.0,0.0
17,0.17,0.06,0.0,0.0,0.0
18,1.87,0.658,0.0,0.0,0.0
19,3.29,1.158,0.0,0.0,0.0
20,1.9,0.669,0.0,0.0,0.0
21,0.41,0.144,0.0,0.0,0.0
22,0.25,0.088,0.0,0.0,0.0
23,0.68,0.24,0.0,0.0,0.0
