hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.09,0.032,0.0,0.0,0.0
1,0.17,0.061,0.0,0.0,0.0
2,0.19,0.068,0.0,0.0,0.0
3,0.74,0.265,0.0,0.0,0.0
4,0.17,0.061,0.0,0.0,0.0
5,0.18,0.064,0.0,0.0,0.0
6,0.48,0.171,0.0,0.0,0.0
7,1.53,0.547,0.0,0.0,0.0
8,0.16,0.058,0.0,0.0,0.0
9,0.17,0.061,0.0,0.0,0.0
10,0.84,0.3,0.0,0.0,0.0
11,2.81,1.005,0.0,0.0,0.0
12,3.28,1.173,0.0,0.0,0.0
13,0.2,0.072,0.0,0.0,0.0
14,0.19,0.068,0.0,0.0,0.0
15,0.88,0.315,0.0,0.0,0.0
16,0.96,0.344,0.0,0.0,0.0
17,2.1,0.751,0.0,0.0,0.0
18,0.24,0.086,0.0,0.0,0.0
19,1.62,0.58,0.0,0.0,0.0
20,0.54,0.193,0.0,0.0,0.0
21,2.2,0.787,0.0,0.0,0.0
22,0.18,0.064,0.0,0.0,0.0
23,0.08,0.029,0.0,0.0,0.0
