hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.25,0.098,0.0,0.0,0.0
1,0.19,0.074,0.0,0.0,0.0
2,0.69,0.27,0.0,0.0,0.0
3,0.18,0.07,0.0,0.0,0.0
4,0.19,0.074,0.0,0.0,0.0
5,0.17,0.066,0.0,0.0,0.0
6,0.4,0.157,0.0,0.0,0.0
7,2.63,1.031,0.0,0.0,0.0
8,1.12,0.439,0.0,0.0,0.0
9,0.12,0.048,0.0,0.0,0.0
10,0.12,0.048,0.0,0.0,0.0
11,0.73,0.286,0.0,0.0,0.0
12,0.12,0.047,0.0,0.0,0.0
13,0.12,0.048,0.0,0.0,0.0
14,0.12,0.048,0.0,0.0,0.0
15,0.13,0.051,0.0,0.0,0.0
16,0.11,0.044,0.0,0.0,0.0
17,0.7,0.274,0.0,0.0,0.0
18,0.89,0.349,0.0,0.0,0.0
19,0.58,0.227,0.0,0.0,0.0
20,0.93,0.364,0.0,0.0,0.0
21,0.52,0.204,0.0,0.0,0.0
22,0.56,0.219,0.0,0.0,0.0
23,0.13,0.051,0.0,0.0,0.0
