hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.18,0.072,0.0,0.0,0.0
1,0.19,0.076,0.0,0.0,0.0
2,0.85,0.342,0.0,0.0,0.0
3,0.19,0.076,0.0,0.0,0.0
4,0.19,0.076,0.0,0.0,0.0
5,0.19,0.076,0.0,0.0,0.0
6,0.18,0.072,0.0,0.0,0.0
7,2.57,1.036,0.0,0.0,0.0
8,1.36,0.548,0.0,0.0,0.0
9,0.22,0.088,0.0,0.0,0.0
10,0.64,0.258,0.0,0.0,0.0
11,0.31,0.125,0.0,0.0,0.0
12,0.17,0.068,0.0,0.0,0.0
13,0.18,0.072,0.0,0.0,0.0
14,0.18,0.072,0.0,0.0,0.0
15,0.74,0.298,0.0,0.0,0.0
16,0.18,0.072,0.0,0.0,0.0
17,0.17,0.068,0.0,0.0,0.0
18,0.18,0.072,0.0,0.0,0.0
19,0.17,0.068,0.0,0.0,0.0
20,0.17,0.068,0.0,0.0,0.0
21,1.26,0.508,0.0,0.0,0.0
22,0.38,0.154,0.0,0.0,0.0
23,0.81,0.326,0.0,0.0,0.0
