hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.19,0.09,0.0,0.0,0.0
1,0.09,0.043,0.0,0.0,0.0
2,0.1,0.048,0.0,0.0,0.0
3,0.64,0.303,0.0,0.0,0.0
4,0.09,0.043,0.0,0.0,0.0
5,0.1,0.048,0.0,0.0,0.0
6,0.09,0.043,0.0,0.0,0.0
7,0.1,0.048,0.0,0.0,0.0
8,0.21,0.1,0.0,0.0,0.0
9,0.83,0.393,0.0,0.0,0.0
10,0.19,0.09,0.0,0.0,0.0
11,0.1,0.048,0.0,0.0,0.0
12,1.1,0.52,0.0,0.0,0.0
13,0.22,0.104,0.0,0.0,0.0
14,0.8,0.379,0.0,0.0,0.0
15,0.25,0.118,0.0,0.0,0.0
16,0.98,0.464,0.0,0.0,0.0
17,0.17,0.081,0.0,0.0,0.0
18,0.72,0.341,0.0,0.0,0.0
19,0.2,0.095,0.0,0.0,0.0
20,0.09,0.043,0.0,0.0,0.0
21,1.42,0.671,0.0,0.0,0.0
22,0.43,0.203,0.0,0.0,0.0
23,0.97,0.458,0.0,0.0,0.0
