hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.12,0.046,0.0,0.0,0.0
1,0.12,0.046,0.0,0.0,0.0
2,0.12,0.046,0.0,0.0,0.0
3,0.12,0.046,0.0,0.0,0.0
4,0.68,0.261,0.0,0.0,0.0
5,0.14,0.053,0.0,0.0,0.0
6,0.44,0.168,0.0,0.0,0.0
7,0.97,0.372,0.0,0.0,0.0
8,0.21,0.081,0.0,0.0,0.0
9,0.74,0.284,0.0,0.0,0.0
10,2.49,0.953,0.0,0.0,0.0
11,1.45,0.555,0.0,0.0,0.0
12,0.21,0.08,0.0,0.0,0.0
13,1.36,0.52,0.0,0.0,0.0
14,0.19,0.072,0.0,0.0,0.0
15,0.19,0.072,0.0,0.0,0.0
16,0.26,0.099,0.0,0.0,0.0
17,0.73,0.28,0.0,0.0,0.0
18,0.29,0.111,0.0,0.0,0.0
19,1.15,0.441,0.0,0.0,0.0
20,2.27,0.869,0.0,0.0,0.0
21,0.82,0.314,0.0,0.0,0.0
22,0.17,0.065,0.0,0.0,0.0
23,0.64,0.245,0.0,0.0,0.0
