hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.14,0.059,0.0,0.0,0.0
1,0.29,0.122,0.0,0.0,0.0
2,0.45,0.189,0.0,0.0,0.0
3,0.1,0.042,0.0,0.0,0.0
4,0.09,0.038,0.0,0.0,0.0
5,0.1,0.042,0.0,0.0,0.0
6,0.35,0.147,0.0,0.0,0.0
7,1.16,0.487,0.0,0.0,0.0
8,0.93,0.391,0.0,0.0,0.0
9,1.77,0.744,0.0,0.0,0.0
10,0.07,0.03,0.0,0.0,0.0
11,0.07,0.03,0.0,0.0,0.0
12,0.65,0.274,0.0,0.0,0.0
13,0.07,0.03,0.0,0.0,0.0
14,0.07,0.03,0.0,0.0,0.0
15,0.08,0.034,0.0,0.0,0.0
16,0.07,0.03,0.0,0.0,0.0
17,0.1,0.042,0.0,0.0,0.0
18,0.79,0.332,0.0,0.0,0.0
19,1.61,0.677,0.0,0.0,0.0
20,0.76,0.319,0.0,0.0,0.0
21,2.86,1.202,0.0,0.0,0.0
22,0.27,0.114,0.0,0.0,0.0
23,0.18,0.076,0.0,0.0,0.0
