hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.71,0.246,0.0,0.0,0.0
1,0.24,0.083,0.0,0.0,0.0
2,0.17,0.059,0.0,0.0,0.0
3,0.18,0.062,0.0,0.0,0.0
4,0.17,0.059,0.0,0.0,0.0
5,0.77,0.267,0.0,0.0,0.0
6,0.51,0.177,0.0,0.0,0.0
7,1.07,0.371,0.0,0.0,0.0
8,0.16,0.056,0.0,0.0,0.0
9,0.82,0.285,0.0,0.0,0.0
10,1.25,0.434,0.0,0.0,0.0
11,0.34,0.118,0.0,0.0,0.0
12,0.71,0.247,0.0,0.0,0.0
13,0.65,0.225,0.0,0.0,0.0
14,0.41,0.142,0.0,0.0,0.0
15,0.73,0.253,0.0,0.0,0.0
16,0.3,0.104,0.0,0.0,0.0
17,0.26,0.09,0.0,0.0,0.0
18,0.18,0.062,0.0,0.0,0.0
19,0.79,0.274,0.0,0.0,0.0
20,1.36,0.472,0.0,0.0,0.0
21,0.6,0.208,0.0,0.0,0.0
22,1.39,0.482,0.0,0.0,0.0
23,2.67,0.926,0.0,0.0,0.0
