hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,1.22,0.468,0.0,0.0,0.0
1,0.37,0.142,0.0,0.0,0.0
2,0.26,0.1,0.0,0.0,0.0
3,0.76,0.291,0.0,0.0,0.0
4,0.13,0.05,0.0,0.0,0.0
5,0.13,0.05,0.0,0.0,0.0
6,0.13,0.05,0.0,0.0,0.0
7,0.12,0.046,0.0,0.0,0.0
8,0.13,0.05,0.0,0.0,0.0
9,0.71,0.272,0.0,0.0,0.0
10,0.33,0.127,0.0,0.0,0.0
11,0.49,0.188,0.0,0.0,0.0
12,1.17,0.449,0.0,0.0,0.0
13,0.42,0.161,0.0,0.0,0.0
14,0.69,0.264,0.0,0.0,0.0
15,0.2,0.077,0.0,0.0,0.0
16,0.93,0.356,0.0,0.0,0.0
17,1.21,0.464,0.0,0.0,0.0
18,1.04,0.398,0.0,0.0,0.0
19,2.09,0.801,0.0,0.0,0.0
20,0.57,0.218,0.0,0.0,0.0
21,0.57,0.219,0.0,0.0,0.0
22,1.52,0.583,0.0,0.0,0.0
23,0.48,0.184,0.0,0.0,0.0
