hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.1,0.042,0.0,0.0,0.0
1,0.09,0.038,0.0,0.0,0.0
2,0.76,0.325,0.0,0.0,0.0
3,0.09,0.038,0.0,0.0,0.0
4,0.1,0.042,0.0,0.0,0.0
5,0.09,0.038,0.0,0.0,0.0
6,0.36,0.154,0.0,0.0,0.0
7,1.0,0.427,0.0,0.0,0.0
8,0.07,0.03,0.0,0.0,0.0
9,3.1,1.325,0.0,0.0,0.0
10,0.53,0.226,0.0,0.0,0.0
11,0.17,0.072,0.0,0.0,0.0
12,0.82,0.35,0.0,0.0,0.0
13,0.17,0.072,0.0,0.0,0.0
14,0.16,0.068,0.0,0.0,0.0
15,0.07,0.03,0.0,0.0,0.0
16,0.14,0.059,0.0,0.0,0.0
17,0.25,0.107,0.0,0.0,0.0
18,0.71,0.303,0.0,0.0,0.0
19,0.17,0.072,0.0,0.0,0.0
20,0.15,0.064,0.0,0.0,0.0
21,0.21,0.089,0.0,0.0,0.0
22,0.8,0.342,0.0,0.0,0.0
23,0.08,0.034,0.0,0.0,0.0
