hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.27,0.108,0.0,0.0,0.0
1,0.27,0.108,0.0,0.0,0.0
2,0.26,0.104,0.0,0.0,0.0
3,0.26,0.104,0.0,0.0,0.0
4,0.27,0.108,0.0,0.0,0.0
5,0.86,0.345,0.0,0.0,0.0
6,0.26,0.104,0.0,0.0,0.0
7,0.21,0.084,0.0,0.0,0.0
8,0.15,0.06,0.0,0.0,0.0
9,0.13,0.052,0.0,0.0,0.0
10,0.17,0.068,0.0,0.0,0.0
11,0.17,0.068,0.0,0.0,0.0
12,2.39,0.96,0.0,0.0,0.0
13,1.21,0.486,0.0,0.0,0.0
14,0.18,0.072,0.0,0.0,0.0
15,0.75,0.301,0.0,0.0,0.0
16,0.16,0.064,0.0,0.0,0.0
17,0.14,0.056,0.0,0.0,0.0
18,0.1,0.04,0.0,0.0,0.0
19,0.18,0.072,0.0,0.0,0.0
20,1.9,0.763,0.0,0.0,0.0
21,0.57,0.229,0.0,0.0,0.0
22,0.53,0.212,0.0,0.0,0.0
23,0.47,0.188,0.0,0.0,0.0
