hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.62,0.351,0.0,0.0,0.0
1,0.1,0.057,0.0,0.0,0.0
2,0.07,0.04,0.0,0.0,0.0
3,0.08,0.046,0.0,0.0,0.0
4,0.08,0.045,0.0,0.0,0.0
5,0.08,0.046,0.0,0.0,0.0
6,0.34,0.193,0.0,0.0,0.0
7,1.15,0.651,0.0,0.0,0.0
8,0.07,0.04,0.0,0.0,0.0
9,0.64,0.363,0.0,0.0,0.0
10,0.1,0.057,0.0,0.0,0.0
11,0.07,0.04,0.0,0.0,0.0
12,0.08,0.046,0.0,0.0,0.0
13,0.07,0.04,0.0,0.0,0.0
14,0.08,0.046,0.0,0.0,0.0
15,0.62,0.351,0.0,0.0,0.0
16,0.08,0.046,0.0,0.0,0.0
17,0.07,0.04,0.0,0.0,0.0
18,0.08,0.046,0.0,0.0,0.0
19,0.43,0.244,0.0,0.0,0.0
20,0.5,0.283,0.0,0.0,0.0
21,0.89,0.504,0.0,0.0,0.0
22,0.2,0.113,0.0,0.0,0.0
23,0.08,0.046,0.0,0.0,0.0
