hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.35,0.126,0.0,0.0,0.0
1,0.28,0.101,0.0,0.0,0.0
2,0.78,0.28,0.0,0.0,0.0
3,0.18,0.065,0.0,0.0,0.0
4,0.09,0.032,0.0,0.0,0.0
5,0.09,0.033,0.0,0.0,0.0
6,0.12,0.044,0.0,0.0,0.0
7,0.7,0.252,0.0,0.0,0.0
8,0.13,0.047,0.0,0.0,0.0
9,0.12,0.043,0.0,0.0,0.0
10,0.16,0.057,0.0,0.0,0.0
11,1.11,0.399,0.0,0.0,0.0
12,0.44,0.158,0.0,0.0,0.0
13,4.45,1.599,0.0,0.0,0.0
14,0.9,0.324,0.0,0.0,0.0
15,0.32,0.114,0.0,0.0,0.0
16,0.29,0.104,0.0,0.0,0.0
17,0.72,0.259,0.0,0.0,0.0
18,0.29,0.104,0.0,0.0,0.0
19,1.61,0.578,0.0,0.0,0.0
20,0.17,0.061,0.0,0.0,0.0
21,1.08,0.388,0.0,0.0,0.0
22,0.54,0.194,0.0,0.0,0.0
23,0.17,0.062,0.0,0.0,0.0
