hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.09,0.029,0.0,0.0,0.0
1,0.08,0.026,0.0,0.0,0.0
2,0.08,0.026,0.0,0.0,0.0
3,0.08,0.026,0.0,0.0,0.0
4,0.64,0.208,0.0,0.0,0.0
5,0.08,0.026,0.0,0.0,0.0
6,0.08,0.026,0.0,0.0,0.0
7,0.17,0.056,0.0,0.0,0.0
8,0.19,0.062,0.0,0.0,0.0
9,1.17,0.382,0.0,0.0,0.0
10,0.24,0.079,0.0,0.0,0.0
11,1.54,0.502,0.0,0.0,0.0
12,2.23,0.728,0.0,0.0,0.0
13,0.72,0.235,0.0,0.0,0.0
14,0.38,0.124,0.0,0.0,0.0
15,1.28,0.417,0.0,0.0,0.0
16,2.98,0.973,0.0,0.0,0.0
17,0.96,0.313,0.0,0.0,0.0
18,0.56,0.183,0.0,0.0,0.0
19,1.13,0.369,0.0,0.0,0.0
20,2.23,0.728,0.0,0.0,0.0
21,1.8,0.587,0.0,0.0,0.0
22,0.9,0.293,0.0,0.0,0.0
23,0.34,0.111,0.0,0.0,0.0
