hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.69,0.361,0.0,0.0,0.0
1,0.08,0.042,0.0,0.0,0.0
2,0.07,0.037,0.0,0.0,0.0
3,0.09,0.047,0.0,0.0,0.0
4,0.08,0.042,0.0,0.0,0.0
5,0.07,0.037,0.0,0.0,0.0
6,0.96,0.501,0.0,0.0,0.0
7,0.67,0.35,0.0,0.0,0.0
8,0.06,0.031,0.0,0.0,0.0
9,0.08,0.042,0.0,0.0,0.0
10,0.61,0.319,0.0,0.0,0.0
11,0.07,0.037,0.0,0.0,0.0
12,0.07,0.037,0.0,0.0,0.0
13,0.07,0.037,0.0,0.0,0.0
14,0.07,0.037,0.0,0.0,0.0
15,0.07,0.037,0.0,0.0,0.0
16,0.66,0.345,0.0,0.0,0.0
17,0.08,0.042,0.0,0.0,0.0
18,0.15,0.078,0.0,0.0,0.0
19,0.37,0.193,0.0,0.0,0.0
20,0.33,0.173,0.0,0.0,0.0
21,1.1,0.574,0.0,0.0,0.0
22,0.16,0.083,0.0,0.0,0.0
23,0.08,0.042,0.0,0.0,0.0
