hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.19,0.06,0.0,0.0,0.0
1,0.19,0.06,0.0,0.0,0.0
2,0.83,0.262,0.0,0.0,0.0
3,0.18,0.056,0.0,0.0,0.0
4,0.19,0.06,0.0,0.0,0.0
5,0.19,0.06,0.0,0.0,0.0
6,1.09,0.344,0.0,0.0,0.0
7,3.55,1.119,0.0,0.0,0.0
8,1.63,0.514,0.0,0.0,0.0
9,0.17,0.053,0.0,0.0,0.0
10,0.5,0.158,0.0,0.0,0.0
11,0.43,0.136,0.0,0.0,0.0
12,0.16,0.05,0.0,0.0,0.0
13,0.17,0.053,0.0,0.0,0.0
14,0.16,0.05,0.0,0.0,0.0
15,0.73,0.23,0.0,0.0,0.0
16,0.16,0.05,0.0,0.0,0.0
17,0.16,0.05,0.0,0.0,0.0
18,0.16,0.05,0.0,0.0,0.0
19,0.95,0.3,0.0,0.0,0.0
20,1.45,0.458,0.0,0.0,0.0
21,1.65,0.52,0.0,0.0,0.0
22,2.58,0.814,0.0,0.0,0.0
23,2.25,0.709,0.0,0.0,0.0
