hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.31,0.126,0.0,0.0,0.0
1,0.67,0.272,0.0,0.0,0.0
2,0.13,0.052,0.0,0.0,0.0
3,0.13,0.052,0.0,0.0,0.0
4,0.13,0.052,0.0,0.0,0.0
5,0.12,0.048,0.0,0.0,0.0
6,0.31,0.126,0.0,0.0,0.0
7,0.87,0.353,0.0,0.0,0.0
8,1.9,0.772,0.0,0.0,0.0
9,0.07,0.028,0.0,0.0,0.0
10,0.07,0.028,0.0,0.0,0.0
11,0.62,0.252,0.0,0.0,0.0
12,0.08,0.032,0.0,0.0,0.0
13,0.07,0.028,0.0,0.0,0.0
14,0.07,0.028,0.0,0.0,0.0
15,0.06,0.024,0.0,0.0,0.0
16,0.57,0.231,0.0,0.0,0.0
17,0.15,0.061,0.0,0.0,0.0
18,0.09,0.036,0.0,0.0,0.0
19,0.11,0.044,0.0,0.0,0.0
20,3.28,1.333,0.0,0.0,0.0
21,0.44,0.179,0.0,0.0,0.0
22,1.09,0.443,0.0,0.0,0.0
23,0.38,0.154,0.0,0.0,0.0
