hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,1.03,0.379,0.0,0.0,0.0
1,0.17,0.062,0.0,0.0,0.0
2,0.73,0.268,0.0,0.0,0.0
3,0.18,0.066,0.0,0.0,0.0
4,0.18,0.066,0.0,0.0,0.0
5,0.17,0.062,0.0,0.0,0.0
6,0.7,0.257,0.0,0.0,0.0
7,0.18,0.066,0.0,0.0,0.0
8,0.26,0.095,0.0,0.0,0.0
9,0.19,0.07,0.0,0.0,0.0
10,1.24,0.455,0.0,0.0,0.0
11,1.28,0.47,0.0,0.0,0.0
12,0.29,0.106,0.0,0.0,0.0
13,0.34,0.124,0.0,0.0,0.0
14,1.31,0.481,0.0,0.0,0.0
15,0.81,0.297,0.0,0.0,0.0
16,0.2,0.074,0.0,0.0,0.0
17,0.46,0.169,0.0,0.0,0.0
18,1.65,0.606,0.0,0.0,0.0
19,2.13,0.783,0.0,0.0,0.0
20,0.94,0.345,0.0,0.0,0.0
21,2.07,0.76,0.0,0.0,0.0
22,1.06,0.39,0.0,0.0,0.0
23,0.3,0.11,0.0,0.0,0.0
