hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.25,0.098,0.0,0.0,0.0
1,0.25,0.098,0.0,0.0,0.0
2,0.25,0.098,0.0,0.0,0.0
3,0.33,0.13,0.0,0.0,0.0
4,0.74,0.292,0.0,0.0,0.0
5,0.15,0.06,0.0,0.0,0.0
6,0.36,0.143,0.0,0.0,0.0
7,1.19,0.47,0.0,0.0,0.0
8,2.44,0.964,0.0,0.0,0.0
9,0.13,0.052,0.0,0.0,0.0
10,0.1,0.04,0.0,0.0,0.0
11,0.75,0.296,0.0,0.0,0.0
12,0.09,0.036,0.0,0.0,0.0
13,0.07,0.028,0.0,0.0,0.0
14,0.07,0.028,0.0,0.0,0.0
15,0.64,0.253,0.0,0.0,0.0
16,0.07,0.028,0.0,0.0,0.0
17,0.07,0.028,0.0,0.0,0.0
18,0.51,0.202,0.0,0.0,0.0
19,2.81,1.11,0.0,0.0,0.0
20,0.24,0.094,0.0,0.0,0.0
21,0.81,0.319,0.0,0.0,0.0
22,1.37,0.541,0.0,0.0,0.0
23,0.47,0.186,0.0,0.0,0.0
