hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.1,0.032,0.0,0.0,0.0
1,0.59,0.189,0.0,0.0,0.0
2,0.08,0.026,0.0,0.0,0.0
3,0.09,0.029,0.0,0.0,0.0
4,0.08,0.026,0.0,0.0,0.0
5,0.64,0.205,0.0,0.0,0.0
6,0.08,0.026,0.0,0.0,0.0
7,0.09,0.029,0.0,0.0,0.0
8,0.18,0.058,0.0,0.0,0.0
9,0.54,0.173,0.0,0.0,0.0
10,0.44,0.141,0.0,0.0,0.0
11,1.89,0.605,0.0,0.0,0.0
12,0.65,0.208,0.0,0.0,0.0
13,0.89,0.285,0.0,0.0,0.0
14,2.0,0.641,0.0,0.0,0.0
15,5.23,1.674,0.0,0.0,0.0
16,3.61,1.156,0.0,0.0,0.0
17,2.62,0.839,0.0,0.0,0.0
18,0.55,0.176,0.0,0.0,0.0
19,1.42,0.455,0.0,0.0,0.0
20,2.76,0.884,0.0,0.0,0.0
21,0.72,0.231,0.0,0.0,0.0
22,0.16,0.051,0.0,0.0,0.0
23,0.64,0.205,0.0,0.0,0.0
