hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.09,0.036,0.0,0.0,0.0
1,0.07,0.028,0.0,0.0,0.0
2,0.6,0.241,0.0,0.0,0.0
3,0.07,0.028,0.0,0.0,0.0
4,0.08,0.032,0.0,0.0,0.0
5,0.07,0.028,0.0,0.0,0.0
6,0.08,0.032,0.0,0.0,0.0
7,0.07,0.028,0.0,0.0,0.0
8,0.09,0.036,0.0,0.0,0.0
9,1.11,0.446,0.0,0.0,0.0
10,0.07,0.028,0.0,0.0,0.0
11,0.75,0.302,0.0,0.0,0.0
12,0.09,0.036,0.0,0.0,0.0
13,0.12,0.048,0.0,0.0,0.0
14,0.31,0.124,0.0,0.0,0.0
15,0.12,0.048,0.0,0.0,0.0
16,0.8,0.322,0.0,0.0,0.0
17,0.48,0.193,0.0,0.0,0.0
18,1.81,0.729,0.0,0.0,0.0
19,1.2,0.483,0.0,0.0,0.0
20,1.19,0.479,0.0,0.0,0.0
21,0.54,0.217,0.0,0.0,0.0
22,0.9,0.362,0.0,0.0,0.0
23,0.21,0.084,0.0,0.0,0.0
