hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.76,0.288,0.0,0.0,0.0
1,0.11,0.042,0.0,0.0,0.0
2,0.13,0.049,0.0,0.0,0.0
3,0.13,0.049,0.0,0.0,0.0
4,0.27,0.102,0.0,0.0,0.0
5,0.57,0.215,0.0,0.0,0.0
6,0.43,0.162,0.0,0.0,0.0
7,1.22,0.462,0.0,0.0,0.0
8,0.17,0.064,0.0,0.0,0.0
9,0.36,0.136,0.0,0.0,0.0
10,0.57,0.216,0.0,0.0,0.0
11,0.17,0.064,0.0,0.0,0.0
12,1.14,0.432,0.0,0.0,0.0
13,0.2,0.076,0.0,0.0,0.0
14,0.18,0.068,0.0,0.0,0.0
15,1.75,0.662,0.0,0.0,0.0
16,2.49,0.942,0.0,0.0,0.0
17,0.27,0.102,0.0,0.0,0.0
18,0.2,0.075,0.0,0.0,0.0
19,2.14,0.809,0.0,0.0,0.0
20,1.61,0.609,0.0,0.0,0.0
21,0.57,0.216,0.0,0.0,0.0
22,0.22,0.083,0.0,0.0,0.0
23,0.65,0.246,0.0,0.0,0.0
