hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.49,0.161,0.0,0.0,0.0
1,0.25,0.082,0.0,0.0,0.0
2,0.18,0.059,0.0,0.0,0.0
3,0.73,0.24,0.0,0.0,0.0
4,0.15,0.049,0.0,0.0,0.0
5,0.16,0.053,0.0,0.0,0.0
6,0.15,0.049,0.0,0.0,0.0
7,0.22,0.072,0.0,0.0,0.0
8,0.25,0.082,0.0,0.0,0.0
9,0.25,0.082,0.0,0.0,0.0
10,1.42,0.465,0.0,0.0,0.0
11,0.28,0.091,0.0,0.0,0.0
12,0.79,0.26,0.0,0.0,0.0
13,0.08,0.026,0.0,0.0,0.0
14,0.12,0.039,0.0,0.0,0.0
15,0.17,0.056,0.0,0.0,0.0
16,0.75,0.246,0.0,0.0,0.0
17,0.41,0.135,0.0,0.0,0.0
18,1.72,0.564,0.0,0.0,0.0
19,3.5,1.149,0.0,0.0,0.0
20,3.63,1.191,0.0,0.0,0.0
21,2.02,0.663,0.0,0.0,0.0
22,0.47,0.154,0.0,0.0,0.0
23,0.95,0.311,0.0,0.0,0.0
