hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.23,0.094,0.0,0.0,0.0
1,0.79,0.325,0.0,0.0,0.0
2,0.3,0.124,0.0,0.0,0.0
3,0.3,0.124,0.0,0.0,0.0
4,0.3,0.124,0.0,0.0,0.0
5,0.25,0.103,0.0,0.0,0.0
6,0.55,0.227,0.0,0.0,0.0
7,1.6,0.659,0.0,0.0,0.0
8,1.69,0.695,0.0,0.0,0.0
9,0.17,0.07,0.0,0.0,0.0
10,0.17,0.07,0.0,0.0,0.0
11,0.68,0.28,0.0,0.0,0.0
12,0.17,0.07,0.0,0.0,0.0
13,0.17,0.07,0.0,0.0,0.0
14,0.17,0.07,0.0,0.0,0.0
15,0.16,0.066,0.0,0.0,0.0
16,0.17,0.07,0.0,0.0,0.0
17,0.83,0.342,0.0,0.0,0.0
18,0.72,0.297,0.0,0.0,0.0
19,0.61,0.251,0.0,0.0,0.0
20,1.66,0.683,0.0,0.0,0.0
21,0.46,0.19,0.0,0.0,0.0
22,0.18,0.074,0.0,0.0,0.0
23,0.71,0.292,0.0,0.0,0.0
